batch_id,elapsed_minutes,parameter,predicted,actual,lower_limit,upper_limit,predicted_alert,actual_alert,outcome,ground_truth_scenario,ground_truth_severity
PAR-091,212,process_pressure,1.2094999999999996,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,213,process_pressure,1.2074999999999996,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,214,process_pressure,1.2078999999999995,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,215,process_pressure,1.2100999999999993,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,216,process_pressure,1.2103999999999997,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,217,process_pressure,1.2088999999999996,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,218,process_pressure,1.2075999999999998,1.23,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,219,process_pressure,1.2043999999999997,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,220,process_pressure,1.2005,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,221,process_pressure,1.2058,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,222,process_pressure,1.2088000000000003,1.23,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,223,process_pressure,1.206500000000001,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,224,process_pressure,1.2078000000000007,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,225,process_pressure,1.2038000000000006,1.23,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,226,process_pressure,1.2050000000000007,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,227,process_pressure,1.2080000000000004,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,228,process_pressure,1.2063000000000004,1.23,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,229,process_pressure,1.2073000000000003,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,230,process_pressure,1.2062,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,231,process_pressure,1.2112,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,232,process_pressure,1.2076999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,233,process_pressure,1.2059999999999997,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,234,process_pressure,1.2175999999999993,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,235,process_pressure,1.2147999999999999,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,236,process_pressure,1.2064000000000001,1.14,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,237,process_pressure,1.1997000000000007,1.13,1.1,1.3,Normal,Warning,Missed,Agitator_VfdLock,Warning
PAR-091,238,process_pressure,1.197300000000001,1.14,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,239,process_pressure,1.2057000000000007,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,240,process_pressure,1.2034000000000002,1.14,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,241,process_pressure,1.2034000000000007,1.14,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,242,process_pressure,1.2047000000000005,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,243,process_pressure,1.2036000000000007,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,244,process_pressure,1.2011000000000005,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,245,process_pressure,1.1999000000000009,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,246,process_pressure,1.2025000000000006,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,247,process_pressure,1.2085000000000006,1.14,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,248,process_pressure,1.2128999999999999,1.14,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,249,process_pressure,1.2147999999999997,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,250,process_pressure,1.2169999999999999,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,251,process_pressure,1.2136,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,252,process_pressure,1.214,1.15,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,253,process_pressure,1.2089,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,254,process_pressure,1.2084,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,255,process_pressure,1.2106999999999999,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,256,process_pressure,1.2084000000000001,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,257,process_pressure,1.2056,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,258,process_pressure,1.2048999999999999,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,259,process_pressure,1.2069999999999999,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,260,process_pressure,1.2058,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,261,process_pressure,1.2113999999999998,1.25,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,262,process_pressure,1.2113999999999998,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,263,process_pressure,1.2104000000000001,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,264,process_pressure,1.2161,1.24,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,265,process_pressure,1.2099000000000004,1.25,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,266,process_pressure,1.2046000000000001,1.25,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,267,process_pressure,1.1999,1.23,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,268,process_pressure,1.2023999999999992,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,269,process_pressure,1.2038999999999995,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,270,process_pressure,1.2016999999999995,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,271,process_pressure,1.2048999999999994,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,272,process_pressure,1.2056999999999993,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,273,process_pressure,1.2097999999999995,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,274,process_pressure,1.2121999999999995,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,275,process_pressure,1.2130999999999996,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,276,process_pressure,1.2096999999999993,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,277,process_pressure,1.2142999999999993,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,278,process_pressure,1.2121999999999997,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,279,process_pressure,1.2116,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,280,process_pressure,1.2110999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,281,process_pressure,1.204,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,282,process_pressure,1.2056,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,283,process_pressure,1.2061,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,284,process_pressure,1.2033999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,285,process_pressure,1.2062999999999997,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,286,process_pressure,1.2054999999999998,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,287,process_pressure,1.2062999999999997,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,288,process_pressure,1.2095000000000005,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,289,process_pressure,1.2125000000000004,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,290,process_pressure,1.2071000000000003,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,291,process_pressure,1.2081000000000002,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,292,process_pressure,1.2097000000000002,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,293,process_pressure,1.2057,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,294,process_pressure,1.2091999999999998,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,295,process_pressure,1.2059999999999997,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,296,process_pressure,1.2071999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,297,process_pressure,1.2054999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,298,process_pressure,1.1988999999999999,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,299,process_pressure,1.1974,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,300,process_pressure,1.2017999999999993,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,301,process_pressure,1.1991999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,302,process_pressure,1.2010999999999996,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,303,process_pressure,1.1995000000000002,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,304,process_pressure,1.1998999999999997,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,305,process_pressure,1.1938,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,306,process_pressure,1.1945999999999999,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,307,process_pressure,1.1931,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,308,process_pressure,1.1930000000000007,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,309,process_pressure,1.1866000000000003,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,310,process_pressure,1.1856000000000002,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,311,process_pressure,1.1902000000000006,1.21,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,312,process_pressure,1.1944000000000004,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,313,process_pressure,1.1954,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,314,process_pressure,1.1929000000000003,1.22,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,315,process_pressure,1.1922000000000004,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,316,process_pressure,1.186800000000001,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,317,process_pressure,1.1837000000000009,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,318,process_pressure,1.1855000000000002,1.16,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,319,process_pressure,1.1870000000000003,1.19,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,320,process_pressure,1.1916000000000002,1.2,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,321,process_pressure,1.196,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,322,process_pressure,1.1966000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,323,process_pressure,1.2004000000000006,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,324,process_pressure,1.2055000000000002,1.18,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,325,process_pressure,1.2069000000000003,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,326,process_pressure,1.2070000000000005,1.17,1.1,1.3,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,150,flow_rate,49.10599999999994,48.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,151,flow_rate,49.131999999999955,48.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,152,flow_rate,48.948999999999984,47.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,153,flow_rate,48.832,48.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,154,flow_rate,48.52899999999999,48.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,155,flow_rate,48.543,49.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,156,flow_rate,48.473,48.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,157,flow_rate,48.584,48.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,158,flow_rate,48.660999999999994,48.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,159,flow_rate,48.869,48.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,160,flow_rate,49.187999999999974,48.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,161,flow_rate,48.993,48.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,162,flow_rate,49.04,47.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,163,flow_rate,48.98999999999999,47.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,164,flow_rate,48.95300000000001,47.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,165,flow_rate,49.008,47.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,166,flow_rate,48.653999999999975,47.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,167,flow_rate,48.89099999999998,47.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,168,flow_rate,49.05200000000001,49.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,169,flow_rate,49.410000000000025,50.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,170,flow_rate,49.27599999999998,50.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,171,flow_rate,49.18899999999999,49.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,172,flow_rate,49.24199999999999,49.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,173,flow_rate,49.027999999999984,49.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,174,flow_rate,48.52299999999998,49.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,175,flow_rate,48.61900000000001,49.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,176,flow_rate,48.61499999999999,49.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,177,flow_rate,47.751999999999995,49.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,178,flow_rate,47.427,49.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,179,flow_rate,47.63300000000001,49.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,180,flow_rate,47.347999999999985,48.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,181,flow_rate,47.30299999999998,49.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,182,flow_rate,47.080999999999996,48.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,183,flow_rate,47.012,47.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,184,flow_rate,46.715,48.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,185,flow_rate,46.995,47.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,186,flow_rate,47.277999999999984,47.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,187,flow_rate,47.417999999999985,46.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,188,flow_rate,47.57699999999999,47.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,189,flow_rate,47.82899999999998,48.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,190,flow_rate,48.09899999999997,48.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,191,flow_rate,48.36499999999998,48.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,192,flow_rate,48.32599999999998,48.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,193,flow_rate,48.49899999999998,49.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,194,flow_rate,48.61999999999998,48.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,195,flow_rate,48.591,48.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,196,flow_rate,48.49499999999999,48.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,197,flow_rate,48.09500000000002,48.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,198,flow_rate,48.291,49.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,199,flow_rate,48.73400000000001,49.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,200,flow_rate,48.73600000000001,49.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,201,flow_rate,48.72500000000001,49.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,202,flow_rate,48.795999999999985,50.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,203,flow_rate,48.86699999999999,49.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,204,flow_rate,48.93899999999999,49.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,205,flow_rate,48.78299999999999,49.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,206,flow_rate,48.723999999999975,49.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,207,flow_rate,48.71899999999999,50.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,208,flow_rate,48.56700000000001,50.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,209,flow_rate,48.70300000000001,50.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,210,flow_rate,48.592,49.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,211,flow_rate,48.65299999999999,50.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,212,flow_rate,48.59299999999999,49.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,213,flow_rate,48.39800000000001,49.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,214,flow_rate,48.476000000000006,48.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,215,flow_rate,48.61299999999997,49.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,216,flow_rate,48.60999999999997,48.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,217,flow_rate,48.59699999999997,48.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,218,flow_rate,48.51299999999999,49.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,219,flow_rate,48.36500000000001,50.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,220,flow_rate,48.31400000000001,50.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,221,flow_rate,48.34000000000002,49.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,222,flow_rate,48.30300000000002,50.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,223,flow_rate,48.324,49.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,224,flow_rate,48.35499999999999,49.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,225,flow_rate,48.385999999999974,49.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,226,flow_rate,48.452999999999996,49.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,227,flow_rate,48.65399999999999,48.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,228,flow_rate,48.596,48.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,229,flow_rate,48.56799999999999,48.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,230,flow_rate,48.44499999999999,48.4,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,231,flow_rate,48.287000000000006,48.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,232,flow_rate,48.32200000000001,48.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,233,flow_rate,48.49600000000001,47.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,234,flow_rate,48.45,47.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,235,flow_rate,48.409,46.9,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,236,flow_rate,48.187000000000005,47.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,237,flow_rate,48.02000000000002,47.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,238,flow_rate,48.178999999999995,47.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,239,flow_rate,48.282999999999994,47.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,240,flow_rate,48.266000000000005,47.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,241,flow_rate,48.21399999999998,47.8,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,242,flow_rate,48.133999999999986,48.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,243,flow_rate,48.119,48.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,244,flow_rate,48.02899999999999,48.3,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,245,flow_rate,47.996999999999986,48.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,246,flow_rate,48.12499999999998,47.1,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,247,flow_rate,48.422999999999995,46.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,248,flow_rate,49.05399999999999,47.2,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,249,flow_rate,49.01200000000001,46.6,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,250,flow_rate,48.949000000000005,46.5,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,251,flow_rate,48.73500000000002,46.7,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
PAR-091,252,flow_rate,48.56500000000002,47.0,45.0,52.0,Normal,Normal,Correct quiet,Agitator_VfdLock,Warning
