batch_id,deviation_scenario,deviation_severity,split,elapsed_minutes,temperature_current,temperature_mean_30,temperature_std_30,temperature_min_30,temperature_max_30,temperature_slope_30,process_pressure_current,process_pressure_mean_30,process_pressure_std_30,process_pressure_min_30,process_pressure_max_30,process_pressure_slope_30,flow_rate_current,flow_rate_mean_30,flow_rate_std_30,flow_rate_min_30,flow_rate_max_30,flow_rate_slope_30,agitator_rpm_current,agitator_rpm_mean_30,agitator_rpm_std_30,agitator_rpm_min_30,agitator_rpm_max_30,agitator_rpm_slope_30,temperature_target_30min,process_pressure_target_30min,flow_rate_target_30min,agitator_rpm_target_30min
PAR-087,Agitator_VfdLock,Warning,train,248,65.3,64.4903,0.3383,63.8,65.3,0.016,1.21,1.2,0.0134,1.17,1.23,0.0005,48,49.2258,0.523,48,50.2,-0.0321,0,0,0,0,0,0,65.6,1.25,49.7,0
PAR-087,Agitator_VfdLock,Warning,train,249,65.4,64.5161,0.3742,63.8,65.4,0.0222,1.19,1.1987,0.0124,1.17,1.22,0.0006,47.6,49.171,0.5963,47.6,50.2,-0.0414,0,0,0,0,0,0,65.8,1.24,50.5,0
PAR-087,Agitator_VfdLock,Warning,train,250,65.7,64.5548,0.4287,63.8,65.7,0.0292,1.19,1.1984,0.0125,1.17,1.22,0.0006,47.3,49.1,0.6782,47.3,50.2,-0.0506,0,0,0,0,0,0,65.9,1.24,50.7,0
PAR-087,Agitator_VfdLock,Warning,train,251,65.6,64.5742,0.4607,63.8,65.7,0.0384,1.19,1.1984,0.0125,1.17,1.22,0.0005,47.5,49.0226,0.7183,47.3,50.2,-0.0551,0,0,0,0,0,0,66,1.26,50.3,0
PAR-087,Agitator_VfdLock,Warning,train,252,65.6,64.6097,0.4947,63.8,65.7,0.0442,1.17,1.1974,0.0134,1.17,1.22,0.0003,48,48.971,0.7323,47.3,50.2,-0.0576,0,0,0,0,0,0,66,1.26,50.9,0
PAR-087,Agitator_VfdLock,Warning,train,253,66.1,64.6613,0.5598,63.8,66.1,0.0525,1.17,1.1971,0.014,1.17,1.22,0.0001,48.1,48.9484,0.7478,47.3,50.2,-0.064,0,0,0,0,0,0,66.2,1.26,50.4,0
PAR-087,Agitator_VfdLock,Warning,train,254,65.8,64.7065,0.5924,63.8,66.1,0.0577,1.19,1.1977,0.0131,1.17,1.22,-0.0002,48.2,48.929,0.7591,47.3,50.2,-0.0694,0,0,0,0,0,0,66.2,1.26,51.2,0
PAR-087,Agitator_VfdLock,Warning,train,255,65.9,64.7645,0.6178,63.8,66.1,0.061,1.21,1.1987,0.0129,1.17,1.22,-0.0002,48.6,48.9,0.7539,47.3,50.2,-0.0677,0,0,0,0,0,0,65.9,1.26,51.4,0
PAR-087,Agitator_VfdLock,Warning,train,256,65.4,64.8097,0.6114,63.8,66.1,0.0599,1.22,1.1997,0.0133,1.17,1.22,-0.0001,48.3,48.8613,0.7529,47.3,50.2,-0.0675,0,0,0,0,0,0,65.7,1.26,50.8,0
PAR-087,Agitator_VfdLock,Warning,train,257,65.6,64.8677,0.5981,63.8,66.1,0.0581,1.22,1.2006,0.0137,1.17,1.22,-0.0001,48.6,48.829,0.7419,47.3,50.2,-0.0643,0,0,0,0,0,0,66,1.25,50.7,0
PAR-087,Agitator_VfdLock,Warning,train,258,65.7,64.929,0.5826,64,66.1,0.0563,1.22,1.2016,0.0139,1.17,1.22,0,48.7,48.8032,0.732,47.3,50.2,-0.0608,0,0,0,0,0,0,66.3,1.23,49.8,0
PAR-087,Agitator_VfdLock,Warning,train,259,66.2,64.9871,0.6158,64,66.2,0.0606,1.21,1.2023,0.0138,1.17,1.22,0,49.4,48.8129,0.7378,47.3,50.2,-0.0552,0,0,0,0,0,0,66,1.21,49.4,0
PAR-087,Agitator_VfdLock,Warning,train,260,66,65.0452,0.6236,64,66.2,0.0616,1.21,1.2029,0.0137,1.17,1.22,-0.0001,49.3,48.7968,0.7213,47.3,50.2,-0.0459,0,0,0,0,0,0,66.5,1.22,48.9,0
PAR-087,Agitator_VfdLock,Warning,train,261,65.5,65.0806,0.6172,64,66.2,0.0602,1.22,1.2035,0.014,1.17,1.22,0,48.5,48.7419,0.6757,47.3,50.1,-0.0387,0,0,0,0,0,0,65.9,1.21,49,0
PAR-087,Agitator_VfdLock,Warning,train,262,65.3,65.1226,0.5857,64.3,66.2,0.0546,1.22,1.2039,0.0143,1.17,1.22,0.0001,49.4,48.7355,0.6684,47.3,50.1,-0.0292,0,0,0,0,0,0,65.7,1.21,50.3,0
PAR-087,Agitator_VfdLock,Warning,train,263,65.8,65.1645,0.5862,64.3,66.2,0.0546,1.22,1.2045,0.0146,1.17,1.22,0.0002,49,48.7129,0.6469,47.3,50.1,-0.0213,0,0,0,0,0,0,65.6,1.22,50.2,0
PAR-087,Agitator_VfdLock,Warning,train,264,65.6,65.1968,0.5817,64.3,66.2,0.0536,1.23,1.2058,0.015,1.17,1.23,0.0003,49.5,48.6935,0.6133,47.3,49.6,-0.0076,0,0,0,0,0,0,65.3,1.22,50.3,0
PAR-087,Agitator_VfdLock,Warning,train,265,65.5,65.229,0.5698,64.3,66.2,0.051,1.22,1.2068,0.0149,1.17,1.23,0.0003,48.6,48.6613,0.5906,47.3,49.5,-0.0023,0,0,0,0,0,0,65.9,1.22,51.6,0
PAR-087,Agitator_VfdLock,Warning,train,266,65.4,65.2645,0.5445,64.3,66.2,0.046,1.21,1.2065,0.0147,1.17,1.23,0.0004,48.9,48.6613,0.5906,47.3,49.5,0.0006,0,0,0,0,0,0,66.4,1.23,51.7,0
PAR-087,Agitator_VfdLock,Warning,train,267,65.8,65.2935,0.5483,64.3,66.2,0.0469,1.19,1.2055,0.0148,1.17,1.23,0.0004,48.7,48.6548,0.5891,47.3,49.5,0.0024,0,0,0,0,0,0,66.4,1.23,51.3,0
PAR-087,Agitator_VfdLock,Warning,train,268,65.5,65.3258,0.5297,64.3,66.2,0.043,1.19,1.2048,0.015,1.17,1.23,0.0003,48.5,48.6613,0.5862,47.3,49.5,-0.0008,0,0,0,0,0,0,66.3,1.23,51.8,0
PAR-087,Agitator_VfdLock,Warning,train,269,65.5,65.3516,0.518,64.3,66.2,0.04,1.21,1.2045,0.0148,1.17,1.23,0.0004,49.3,48.6613,0.5862,47.3,49.5,0.0072,0,0,0,0,0,0,66.2,1.22,50.9,0
PAR-087,Agitator_VfdLock,Warning,train,270,65.2,65.3677,0.5051,64.3,66.2,0.0349,1.23,1.2048,0.0152,1.17,1.23,0.0007,50.2,48.6871,0.6339,47.3,50.2,0.0213,0,0,0,0,0,0,65.9,1.24,50.7,0
PAR-087,Agitator_VfdLock,Warning,train,271,65,65.3871,0.4784,64.3,66.2,0.0265,1.22,1.2055,0.0154,1.17,1.23,0.0007,50.2,48.7129,0.6772,47.3,50.2,0.035,0,0,0,0,0,0,65.3,1.24,51.4,0
PAR-087,Agitator_VfdLock,Warning,train,272,64.6,65.3968,0.4589,64.4,66.2,0.0147,1.22,1.2061,0.0156,1.17,1.23,0.0008,49.4,48.7323,0.6879,47.3,50.2,0.0397,0,0,0,0,0,0,65.4,1.25,51.7,0
PAR-087,Agitator_VfdLock,Warning,train,273,64.5,65.3903,0.47,64.4,66.2,0.0048,1.22,1.2065,0.0158,1.17,1.23,0.0009,48.7,48.7161,0.6825,47.3,50.2,0.0425,0,0,0,0,0,0,65.7,1.23,52,0
PAR-087,Agitator_VfdLock,Warning,train,274,64.7,65.3806,0.4809,64.4,66.2,-0.0019,1.21,1.2068,0.0157,1.17,1.23,0.0009,48.5,48.7,0.6816,47.3,50.2,0.0431,0,0,0,0,0,0,66,1.22,51.8,0
PAR-087,Agitator_VfdLock,Warning,train,275,64.9,65.3806,0.4809,64.4,66.2,-0.0079,1.22,1.2074,0.0159,1.17,1.23,0.0009,48.4,48.6742,0.6773,47.3,50.2,0.0445,0,0,0,0,0,0,66.5,1.21,51,0
PAR-087,Agitator_VfdLock,Warning,train,276,64.9,65.3968,0.4554,64.5,66.2,-0.0172,1.24,1.2087,0.0168,1.17,1.24,0.0011,48.8,48.6806,0.6775,47.3,50.2,0.0448,0,0,0,0,0,0,66.2,1.22,50.3,0
PAR-087,Agitator_VfdLock,Warning,train,277,65.3,65.4226,0.4256,64.5,66.2,-0.0235,1.26,1.211,0.0187,1.17,1.26,0.0013,49.1,48.6968,0.6813,47.3,50.2,0.0468,0,0,0,0,0,0,66.3,1.21,49.6,0
PAR-087,Agitator_VfdLock,Warning,train,278,65.6,65.4484,0.411,64.5,66.2,-0.0265,1.25,1.2123,0.02,1.17,1.26,0.0015,49.7,48.7419,0.6997,47.3,50.2,0.0503,0,0,0,0,0,0,66,1.22,50.1,0
PAR-087,Agitator_VfdLock,Warning,train,279,65.8,65.4645,0.4147,64.5,66.2,-0.0253,1.24,1.2132,0.0205,1.17,1.26,0.0016,50.5,48.8226,0.7516,47.3,50.5,0.0561,0,0,0,0,0,0,66.4,1.23,50,0
PAR-087,Agitator_VfdLock,Warning,train,280,65.9,65.4806,0.4215,64.5,66.2,-0.0231,1.24,1.2148,0.0206,1.17,1.26,0.0016,50.7,48.9226,0.7877,47.3,50.7,0.0596,0,0,0,0,0,0,66.7,1.24,49.8,0
PAR-087,Agitator_VfdLock,Warning,train,281,66,65.4903,0.4298,64.5,66.2,-0.0185,1.26,1.2171,0.0216,1.17,1.26,0.0018,50.3,49.0194,0.7664,47.5,50.7,0.0575,0,0,0,0,0,0,66.3,1.23,49.8,0
PAR-087,Agitator_VfdLock,Warning,train,282,66,65.5032,0.4388,64.5,66.2,-0.0148,1.26,1.2194,0.0223,1.17,1.26,0.0018,50.9,49.129,0.7842,48,50.9,0.059,0,0,0,0,0,0,66.2,1.21,49.3,0
PAR-087,Agitator_VfdLock,Warning,train,283,66.2,65.5226,0.4556,64.5,66.2,-0.0099,1.26,1.2223,0.0215,1.17,1.26,0.0018,50.4,49.2065,0.7874,48.1,50.9,0.0594,0,0,0,0,0,0,66.1,1.21,50.5,0
PAR-087,Agitator_VfdLock,Warning,train,284,66.2,65.5258,0.46,64.5,66.2,-0.0021,1.26,1.2252,0.0203,1.19,1.26,0.0017,51.2,49.3065,0.8359,48.2,51.2,0.0644,0,0,0,0,0,0,66.4,1.21,50.1,0
PAR-087,Agitator_VfdLock,Warning,train,285,65.9,65.529,0.4622,64.5,66.2,0.0019,1.26,1.2274,0.0202,1.19,1.26,0.0016,51.4,49.4097,0.8888,48.3,51.4,0.0699,0,0,0,0,0,0,66.7,1.22,50.3,0
PAR-087,Agitator_VfdLock,Warning,train,286,65.7,65.5226,0.4584,64.5,66.2,0.0054,1.26,1.229,0.0207,1.19,1.26,0.0017,50.8,49.4806,0.9089,48.3,51.4,0.0731,0,0,0,0,0,0,66.9,1.22,50.4,0
PAR-087,Agitator_VfdLock,Warning,train,287,66,65.5419,0.4654,64.5,66.2,0.0075,1.25,1.23,0.0209,1.19,1.26,0.0018,50.7,49.5581,0.9072,48.4,51.4,0.0728,0,0,0,0,0,0,67.1,1.21,49.9,0
PAR-087,Agitator_VfdLock,Warning,train,288,66.3,65.5645,0.4843,64.5,66.3,0.0124,1.23,1.2303,0.0209,1.19,1.26,0.0017,49.8,49.5968,0.891,48.4,51.4,0.0681,0,0,0,0,0,0,66.8,1.22,49.2,0
PAR-087,Agitator_VfdLock,Warning,train,289,66,65.5742,0.4899,64.5,66.3,0.0159,1.21,1.23,0.0211,1.19,1.26,0.0015,49.4,49.6194,0.8767,48.4,51.4,0.0611,0,0,0,0,0,0,66.9,1.21,48.1,0
PAR-087,Agitator_VfdLock,Warning,train,290,66.5,65.5839,0.5049,64.5,66.5,0.0256,1.22,1.2303,0.0209,1.19,1.26,0.0014,48.9,49.6032,0.8852,48.4,51.4,0.0554,0,0,0,0,0,0,67.5,1.21,49.2,0
PAR-087,Agitator_VfdLock,Warning,train,291,65.9,65.5806,0.5025,64.5,66.5,0.0302,1.21,1.2303,0.0209,1.19,1.26,0.0011,49,49.5935,0.8901,48.4,51.4,0.0498,0,0,0,0,0,0,67,1.22,49.7,0
PAR-087,Agitator_VfdLock,Warning,train,292,65.7,65.5871,0.5027,64.5,66.5,0.0304,1.21,1.23,0.0211,1.19,1.26,0.0009,50.3,49.6516,0.8754,48.4,51.4,0.047,0,0,0,0,0,0,67.4,1.21,50,0
PAR-087,Agitator_VfdLock,Warning,train,293,65.6,65.5968,0.5,64.5,66.5,0.0286,1.22,1.23,0.0211,1.19,1.26,0.0008,50.2,49.6774,0.8794,48.4,51.4,0.0487,0,0,0,0,0,0,67,1.2,49.7,0
PAR-087,Agitator_VfdLock,Warning,train,294,65.3,65.5806,0.5012,64.5,66.5,0.0281,1.22,1.23,0.0211,1.19,1.26,0.0007,50.3,49.7194,0.8771,48.4,51.4,0.0481,0,0,0,0,0,0,66.9,1.21,49.4,0
PAR-087,Agitator_VfdLock,Warning,train,295,65.9,65.5903,0.5044,64.5,66.5,0.0302,1.22,1.2297,0.0212,1.19,1.26,0.0006,51.6,49.7871,0.9366,48.4,51.6,0.058,0,0,0,0,0,0,66.8,1.21,48.9,0
PAR-087,Agitator_VfdLock,Warning,train,296,66.4,65.6194,0.5239,64.5,66.5,0.0345,1.23,1.23,0.0211,1.19,1.26,0.0005,51.7,49.8871,0.9695,48.4,51.7,0.0619,0,0,0,0,0,0,66.5,1.2,48.5,0
PAR-087,Agitator_VfdLock,Warning,train,297,66.4,65.6516,0.5399,64.5,66.5,0.0378,1.23,1.2306,0.0208,1.19,1.26,0.0004,51.3,49.9645,0.9833,48.4,51.7,0.0641,0,0,0,0,0,0,66.2,1.22,48.9,0
PAR-087,Agitator_VfdLock,Warning,train,298,66.3,65.6677,0.5515,64.5,66.5,0.0427,1.23,1.2319,0.0194,1.19,1.26,0.0001,51.8,50.0645,1.0069,48.4,51.8,0.0671,0,0,0,0,0,0,66.5,1.21,49.2,0
PAR-087,Agitator_VfdLock,Warning,train,299,66.2,65.6903,0.5584,64.5,66.5,0.0448,1.22,1.2329,0.018,1.21,1.26,-0.0002,50.9,50.1419,0.9754,48.4,51.8,0.062,0,0,0,0,0,0,67.1,1.21,48.5,0
PAR-087,Agitator_VfdLock,Warning,train,300,65.9,65.7032,0.5585,64.5,66.5,0.0448,1.24,1.2339,0.0175,1.21,1.26,-0.0003,50.7,50.1871,0.9678,48.4,51.8,0.06,0,0,0,0,0,0,66.9,1.21,48.7,0
PAR-087,Agitator_VfdLock,Warning,train,301,65.3,65.7065,0.5559,64.5,66.5,0.0392,1.24,1.2342,0.0176,1.21,1.26,-0.0003,51.4,50.2258,0.9912,48.4,51.8,0.0674,0,0,0,0,0,0,66.6,1.2,49.1,0
PAR-087,Agitator_VfdLock,Warning,train,302,65.4,65.7194,0.5438,64.5,66.5,0.0327,1.25,1.2352,0.0176,1.21,1.26,-0.0003,51.7,50.2742,1.0248,48.4,51.8,0.0761,0,0,0,0,0,0,66.7,1.2,48.7,0
PAR-087,Agitator_VfdLock,Warning,train,303,65.7,65.7548,0.5041,64.5,66.5,0.0254,1.23,1.2355,0.0174,1.21,1.26,-0.0004,52,50.3581,1.0558,48.4,52,0.0809,0,0,0,0,0,0,66.7,1.2,48.4,0
PAR-087,Agitator_VfdLock,Warning,train,304,66,65.8032,0.4504,64.7,66.5,0.0188,1.22,1.2355,0.0174,1.21,1.26,-0.0006,51.8,50.4581,1.0407,48.4,52,0.079,0,0,0,0,0,0,67,1.19,48,0
PAR-087,Agitator_VfdLock,Warning,train,305,66.5,65.8613,0.4194,64.9,66.5,0.0159,1.21,1.2355,0.0174,1.21,1.26,-0.0009,51,50.5387,0.981,48.4,52,0.0696,0,0,0,0,0,0,66.8,1.19,48.1,0
PAR-087,Agitator_VfdLock,Warning,train,306,66.2,65.9032,0.3848,64.9,66.5,0.0117,1.22,1.2355,0.0174,1.21,1.26,-0.0011,50.3,50.6,0.9016,48.8,52,0.0544,0,0,0,0,0,0,66.4,1.19,47.6,0
PAR-087,Agitator_VfdLock,Warning,train,307,66.3,65.9484,0.3444,65.3,66.5,0.0077,1.21,1.2345,0.0179,1.21,1.26,-0.0012,49.6,50.6258,0.8602,48.9,52,0.0367,0,0,0,0,0,0,66.5,1.18,44.5,0
PAR-087,Agitator_VfdLock,Warning,train,308,66,65.971,0.3235,65.3,66.5,0.0038,1.22,1.2332,0.0175,1.21,1.26,-0.0012,50.1,50.6581,0.8202,48.9,52,0.0237,0,0,0,0,0,0,66.3,1.17,41.2,0
PAR-087,Agitator_VfdLock,Warning,train,309,66.4,65.9968,0.3248,65.3,66.5,0.004,1.23,1.2326,0.0172,1.21,1.26,-0.0011,50,50.6677,0.8106,48.9,52,0.0135,0,0,0,0,0,0,66,1.19,37,0
PAR-087,Agitator_VfdLock,Warning,train,310,66.7,66.0258,0.3454,65.3,66.7,0.007,1.24,1.2326,0.0172,1.21,1.26,-0.001,49.8,50.6452,0.8246,48.9,52,0.0072,0,0,0,0,0,0,65.8,1.19,33.9,0
PAR-087,Agitator_VfdLock,Warning,train,311,66.3,66.0387,0.348,65.3,66.7,0.0078,1.23,1.2323,0.0172,1.21,1.26,-0.001,49.8,50.6161,0.8379,48.9,52,0.0024,0,0,0,0,0,0,64.9,1.18,29.2,0
PAR-087,Agitator_VfdLock,Warning,train,312,66.2,66.0452,0.349,65.3,66.7,0.0085,1.21,1.2306,0.0168,1.21,1.26,-0.0009,49.3,50.5839,0.8681,48.9,52,-0.0076,0,0,0,0,0,0,64.3,1.14,24.8,0
PAR-087,Agitator_VfdLock,Warning,train,313,66.1,66.0484,0.3491,65.3,66.7,0.0086,1.21,1.229,0.0163,1.21,1.26,-0.0008,50.5,50.571,0.8663,48.9,52,-0.006,0,0,0,0,0,0,63.3,1.12,19.9,0
PAR-087,Agitator_VfdLock,Warning,train,314,66.4,66.0548,0.3536,65.3,66.7,0.0117,1.21,1.2274,0.0157,1.21,1.26,-0.0008,50.1,50.5613,0.8698,48.9,52,-0.01,0,0,0,0,0,0,62.9,1.11,16,0
PAR-087,Agitator_VfdLock,Warning,train,315,66.7,66.071,0.3709,65.3,66.7,0.0165,1.22,1.2261,0.0145,1.21,1.26,-0.0006,50.3,50.5323,0.863,48.9,52,-0.0075,0,0,0,0,0,0,62.4,1.13,13.2,0
PAR-087,Agitator_VfdLock,Warning,train,316,66.9,66.1032,0.3972,65.3,66.9,0.0204,1.22,1.2248,0.0132,1.21,1.26,-0.0004,50.4,50.5,0.8485,48.9,52,-0.0027,0,0,0,0,0,0,61.3,1.12,11.9,0
PAR-087,Agitator_VfdLock,Warning,train,317,67.1,66.1484,0.4272,65.3,67.1,0.0239,1.21,1.2232,0.0117,1.21,1.25,-0.0003,49.9,50.471,0.8532,48.9,52,-0.0044,0,0,0,0,0,0,60.1,1.12,9.7,0
PAR-087,Agitator_VfdLock,Warning,train,318,66.8,66.1742,0.4414,65.3,67.1,0.0269,1.22,1.2223,0.0107,1.21,1.25,-0.0001,49.2,50.4226,0.8809,48.9,52,-0.0106,0,0,0,0,0,0,59.6,1.1,8.2,0
PAR-087,Agitator_VfdLock,Warning,train,319,66.9,66.1935,0.4593,65.3,67.1,0.0321,1.21,1.2216,0.0108,1.21,1.25,-0.0001,48.1,50.3677,0.9667,48.1,52,-0.0286,0,0,0,0,0,0,58.6,1.08,7.2,0
PAR-087,Agitator_VfdLock,Warning,train,320,67.5,66.2419,0.5123,65.3,67.5,0.0387,1.21,1.2216,0.0108,1.21,1.25,-0.0003,49.2,50.3613,0.9737,48.1,52,-0.0419,0,0,0,0,0,0,58.1,1.08,6.1,0
PAR-087,Agitator_VfdLock,Warning,train,321,67,66.2581,0.5278,65.3,67.5,0.045,1.22,1.2216,0.0108,1.21,1.25,-0.0003,49.7,50.3871,0.9448,48.1,52,-0.0554,0,0,0,0,0,0,57.3,1.06,5,0
PAR-087,Agitator_VfdLock,Warning,train,322,67.4,66.3065,0.5605,65.3,67.5,0.0496,1.21,1.2216,0.0108,1.21,1.25,-0.0005,50,50.4194,0.9135,48.1,52,-0.0667,0,0,0,0,0,0,56.4,1.05,3.4,0
PAR-087,Agitator_VfdLock,Warning,train,323,67,66.3484,0.5622,65.3,67.5,0.0498,1.2,1.2213,0.0113,1.2,1.25,-0.0007,49.7,50.4,0.9221,48.1,52,-0.0718,0,0,0,0,0,0,55.5,1.04,2.3,0
PAR-087,Agitator_VfdLock,Warning,train,324,66.9,66.3903,0.5532,65.3,67.5,0.0483,1.21,1.221,0.0115,1.2,1.25,-0.0007,49.4,50.3742,0.9384,48.1,52,-0.0791,0,0,0,0,0,0,54,1.04,1.3,0
PAR-087,Agitator_VfdLock,Warning,train,325,66.8,66.4387,0.5203,65.3,67.5,0.0438,1.21,1.2206,0.0116,1.2,1.25,-0.0008,48.9,50.329,0.9739,48.1,52,-0.0885,0,0,0,0,0,0,53.8,1.02,0.4,0
PAR-087,Agitator_VfdLock,Warning,train,326,66.5,66.4581,0.511,65.3,67.5,0.0407,1.2,1.22,0.0122,1.2,1.25,-0.0009,48.5,50.229,0.9972,48.1,52,-0.0914,0,0,0,0,0,0,53.6,1.03,0.5,0
PAR-087,Agitator_VfdLock,Warning,train,327,66.2,66.4516,0.513,65.3,67.5,0.0387,1.22,1.2197,0.012,1.2,1.25,-0.0009,48.9,50.1387,0.9866,48.1,52,-0.0899,0,0,0,0,0,0,52.5,1.04,0.5,0
PAR-087,Agitator_VfdLock,Warning,train,328,66.5,66.4548,0.513,65.3,67.5,0.0387,1.21,1.219,0.012,1.2,1.25,-0.0009,49.2,50.071,0.9766,48.1,52,-0.0881,0,0,0,0,0,0,51.3,1.05,0.9,0
PAR-087,Agitator_VfdLock,Warning,train,329,67.1,66.4806,0.5245,65.3,67.5,0.0416,1.21,1.2184,0.0119,1.2,1.25,-0.0009,48.5,49.9645,0.962,48.1,52,-0.0865,0,0,0,0,0,0,50.1,1.04,0.9,0
PAR-087,Agitator_VfdLock,Warning,train,330,66.9,66.5032,0.527,65.3,67.5,0.0423,1.21,1.2181,0.012,1.2,1.25,-0.0009,48.7,49.8935,0.9715,48.1,52,-0.0881,0,0,0,0,0,0,49.2,1.04,1.3,0
PAR-087,Agitator_VfdLock,Warning,train,331,66.6,66.5258,0.5155,65.3,67.5,0.039,1.2,1.2168,0.0117,1.2,1.25,-0.0009,49.1,49.8419,0.9698,48.1,52,-0.0877,0,0,0,0,0,0,48.2,1.03,1.8,0
PAR-087,Agitator_VfdLock,Warning,train,332,66.7,66.571,0.465,65.4,67.5,0.0322,1.2,1.2155,0.0113,1.2,1.25,-0.0008,48.7,49.7548,0.9469,48.1,52,-0.0845,0,0,0,0,0,0,46.6,1.02,1.5,0
PAR-088,Agitator_LoadCreep,Warning,train,30,24.1,23.3065,0.4443,22.6,24.1,-0.0029,1.01,1.01,0,1.01,1.01,0,0,0.0097,0.0296,0,0.1,-0.0015,15,1.8065,4.0673,0,15,0.2984,30.7,1.01,0,21
PAR-088,Agitator_LoadCreep,Warning,train,31,24.5,23.3323,0.4875,22.6,24.5,0.0068,1.01,1.01,0,1.01,1.01,0,0,0.0097,0.0296,0,0.1,-0.0017,16,2.3226,4.7613,0,16,0.3726,31.3,1.01,0,21
PAR-088,Agitator_LoadCreep,Warning,train,32,24.4,23.3581,0.521,22.6,24.5,0.015,1.01,1.01,0,1.01,1.01,0,0,0.0065,0.0246,0,0.1,-0.0011,16,2.8387,5.3164,0,16,0.4403,31.4,1.01,0,21
PAR-088,Agitator_LoadCreep,Warning,train,33,24.9,23.4097,0.5877,22.6,24.9,0.024,1.01,1.01,0,1.01,1.01,0,0,0.0032,0.0177,0,0.1,-0.0006,17,3.3871,5.8457,0,17,0.5077,32.1,1.01,0,21
PAR-088,Agitator_LoadCreep,Warning,train,34,25.3,23.4613,0.6747,22.6,25.3,0.0373,1.01,1.01,0,1.01,1.01,0,0.1,0.0065,0.0246,0,0.1,0,17,3.9355,6.2833,0,17,0.5681,32.4,1.01,0,21
PAR-088,Agitator_LoadCreep,Warning,train,35,25.6,23.5258,0.7733,22.6,25.6,0.0511,1.01,1.01,0,1.01,1.01,0,0,0.0032,0.0177,0,0.1,0.0006,18,4.5161,6.71,0,18,0.6278,33,1.01,0,20
PAR-088,Agitator_LoadCreep,Warning,train,36,26,23.5903,0.8855,22.6,26,0.0691,1.01,1.01,0,1.01,1.01,0,0,0.0032,0.0177,0,0.1,0.0005,18,5.0968,7.0636,0,18,0.6802,33.3,1.01,0,20
PAR-088,Agitator_LoadCreep,Warning,train,37,26.6,23.6839,1.033,22.6,26.6,0.088,1.01,1.01,0,1.01,1.01,0,0.1,0.0065,0.0246,0,0.1,0.0011,18,5.6774,7.3546,0,18,0.7254,33.2,1.01,0,20
PAR-088,Agitator_LoadCreep,Warning,train,38,26.6,23.7871,1.1525,22.6,26.6,0.1038,1.01,1.01,0,1.01,1.01,0,0.1,0.0097,0.0296,0,0.1,0.0016,18,6.2581,7.5902,0,18,0.7633,33.4,1.01,0,19
PAR-088,Agitator_LoadCreep,Warning,train,39,27,23.929,1.2632,22.6,27,0.1156,1.01,1.01,0,1.01,1.01,0,0.1,0.0129,0.0335,0,0.1,0.0021,18,6.8387,7.7755,0,18,0.794,33.5,1.01,0,17
PAR-088,Agitator_LoadCreep,Warning,train,40,26.9,24.0645,1.3466,22.6,27,0.1256,1.01,1.01,0,1.01,1.01,0,0.1,0.0161,0.0368,0,0.1,0.0025,18,7.4194,7.9139,0,18,0.8173,33.2,1.01,0,14
PAR-088,Agitator_LoadCreep,Warning,train,41,27.5,24.2065,1.4642,22.6,27.5,0.1402,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0023,18,8,8.0081,0,18,0.8335,33.4,1.01,0,10
PAR-088,Agitator_LoadCreep,Warning,train,42,28.3,24.3871,1.6058,22.6,28.3,0.1552,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0021,18,8.5806,8.0594,0,18,0.8423,32.9,1.01,0,7
PAR-088,Agitator_LoadCreep,Warning,train,43,28.2,24.5581,1.7167,22.6,28.3,0.1687,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0019,18,9.1613,8.0686,0,18,0.844,33.2,1.01,0,4
PAR-088,Agitator_LoadCreep,Warning,train,44,28.1,24.7258,1.7986,22.6,28.3,0.1794,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0017,19,9.7742,8.0711,0,19,0.8444,33.3,1.01,0,2
PAR-088,Agitator_LoadCreep,Warning,train,45,28.7,24.9032,1.9073,22.6,28.7,0.1936,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0015,19,10.3871,8.0269,0,19,0.8371,33.4,1.01,0,1
PAR-088,Agitator_LoadCreep,Warning,train,46,29.3,25.0968,2.0349,22.6,29.3,0.2099,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0013,20,11.0323,7.9696,0,20,0.8282,33.3,1.01,0,0
PAR-088,Agitator_LoadCreep,Warning,train,47,28.9,25.2677,2.1227,22.6,29.3,0.2232,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0011,21,11.7097,7.8953,0,21,0.8173,33.1,1.01,0,0
PAR-088,Agitator_LoadCreep,Warning,train,48,29.2,25.4452,2.2123,22.6,29.3,0.2369,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0009,21,12.3871,7.7613,0,21,0.798,33,1.01,0,0
PAR-088,Agitator_LoadCreep,Warning,train,49,29.6,25.6387,2.303,22.6,29.6,0.2501,1.01,1.01,0,1.01,1.01,0,0,0.0161,0.0368,0,0.1,0.0007,21,13.0645,7.5645,0,21,0.7702,33.7,1.01,0,0
