batch_id,elapsed_minutes,temperature,process_pressure,flow_rate,agitator_rpm
PAR-094,80,33.2,1.01,0.1,1
PAR-094,81,33.6,1.01,0,0
PAR-094,82,33.7,1.01,0,0
PAR-094,83,33.5,1.01,1.2,0
PAR-094,84,34,1.02,4.3,0
PAR-094,85,34.6,1.03,7.3,0
PAR-094,86,35.2,1.03,10.8,0
PAR-094,87,35.3,1.04,15.9,0
PAR-094,88,35.6,1.04,20.9,0
PAR-094,89,36.5,1.06,26.4,0
PAR-094,90,37.1,1.07,30.3,0
PAR-094,91,38.1,1.08,33.8,0
PAR-094,92,38.7,1.1,36.8,0
PAR-094,93,39.3,1.13,38.8,0
PAR-094,94,39.6,1.17,40.6,0
PAR-094,95,40.5,1.17,42.4,0
PAR-094,96,41.4,1.18,44,0
PAR-094,97,41.9,1.19,45.2,0
PAR-094,98,42.4,1.18,45.7,0
PAR-094,99,43.4,1.19,47.2,0
PAR-094,100,43.9,1.19,47.1,0
PAR-094,101,44.3,1.18,46.9,0
PAR-094,102,44.9,1.18,46.9,0
PAR-094,103,45.2,1.17,46.9,0
PAR-094,104,46.1,1.18,47.1,0
PAR-094,105,47.4,1.17,47.1,0
PAR-094,106,48.6,1.17,47.1,0
PAR-094,107,49,1.17,47.2,0
PAR-094,108,49.7,1.18,46.6,0
PAR-094,109,50.6,1.19,45.7,0
PAR-094,110,51.5,1.2,46.1,0
PAR-094,111,52.1,1.2,45.8,0
PAR-094,112,53,1.19,45.7,0
PAR-094,113,53.8,1.2,45.9,0
PAR-094,114,54.7,1.21,46.1,0
PAR-094,115,55.6,1.21,46.3,0
PAR-094,116,56.4,1.21,46.2,0
PAR-094,117,56.8,1.21,47.2,0
PAR-094,118,57.2,1.23,47.4,0
PAR-094,119,58.1,1.22,47.3,0
PAR-094,120,58.9,1.22,47,0
PAR-094,121,59.4,1.21,47.2,0
PAR-094,122,60.5,1.22,46.3,0
PAR-094,123,61,1.21,46.8,0
PAR-094,124,61.5,1.2,47.2,0
PAR-094,125,62.1,1.19,47.5,0
PAR-094,126,62.6,1.18,47.7,0
PAR-094,127,62.7,1.18,47.3,0
PAR-094,128,62.9,1.19,47.6,0
PAR-094,129,63.3,1.18,47.6,0
PAR-094,130,63.7,1.18,47.4,0
PAR-094,131,63.5,1.18,48.9,0
PAR-094,132,63.8,1.19,48.5,0
PAR-094,133,63.8,1.19,49.8,0
PAR-094,134,64.5,1.18,49.7,0
PAR-094,135,64.4,1.17,49.6,0
PAR-094,136,64.3,1.18,49.3,0
PAR-094,137,64.3,1.19,49.4,0
PAR-094,138,64.5,1.2,49.6,0
PAR-094,139,64.3,1.2,50.2,0
PAR-094,140,64,1.2,50.3,0
PAR-094,141,63.6,1.21,50.6,0
PAR-094,142,63.2,1.22,50.4,0
PAR-094,143,62.8,1.21,50,0
PAR-094,144,63.2,1.21,49.9,0
PAR-094,145,63.2,1.23,49,0
PAR-094,146,63.8,1.24,49.5,0
PAR-094,147,64.3,1.25,50.1,0
PAR-094,148,63.8,1.24,50.4,0
PAR-094,149,64.3,1.23,50.5,0
PAR-094,150,64.5,1.23,50.8,0
PAR-094,151,64.4,1.24,50.8,0
PAR-094,152,64.3,1.24,50.7,0
PAR-094,153,64.3,1.27,50.9,0
PAR-094,154,64.3,1.28,52,0
PAR-094,155,64.8,1.28,51.7,0
PAR-094,156,64.4,1.27,51.4,0
PAR-094,157,64.4,1.25,50.5,0
PAR-094,158,64.1,1.25,51.9,0
PAR-094,159,64.1,1.25,51.3,0
PAR-094,160,64,1.25,51,0
PAR-094,161,63.9,1.26,50.7,0
PAR-094,162,63.9,1.27,49.9,0
PAR-094,163,64,1.27,50,0
PAR-094,164,64.1,1.27,50.1,0
PAR-094,165,64.2,1.25,49.8,0
PAR-094,166,64.3,1.25,49.1,0
PAR-094,167,64.1,1.24,49,0
PAR-094,168,64.1,1.23,48.9,0
PAR-094,169,64.1,1.23,49.1,0
PAR-094,170,64.1,1.24,49.6,0
PAR-094,171,63.8,1.24,50.1,0
PAR-094,172,63.6,1.22,49.7,0
PAR-094,173,64,1.23,48.9,0
PAR-094,174,64,1.23,49.3,0
PAR-094,175,64.3,1.23,50,0
PAR-094,176,64,1.23,50.1,0
PAR-094,177,64.2,1.22,50.4,0
PAR-094,178,64.4,1.23,49.7,0
PAR-094,179,64.4,1.22,49.7,0
PAR-094,180,64.1,1.21,49.1,0
PAR-094,181,64.2,1.19,48.8,0
PAR-094,182,64,1.19,48.4,0
PAR-094,183,63.7,1.19,48.4,0
PAR-094,184,63.7,1.2,48.5,0
PAR-094,185,63.8,1.23,48.6,0
PAR-094,186,63.7,1.23,48.2,0
PAR-094,187,63.4,1.23,48,0
PAR-094,188,62.8,1.21,48.1,0
PAR-094,189,62.8,1.22,47.3,0
PAR-094,190,62.9,1.2,47.4,0
PAR-094,191,62.8,1.2,48.1,0
PAR-094,192,62.8,1.2,48.8,0
PAR-094,193,63.2,1.23,49,0
PAR-094,194,63.3,1.22,49.3,0
PAR-094,195,63.3,1.24,50,0
PAR-094,196,63.7,1.22,50.3,0
PAR-094,197,64,1.25,50.1,0
PAR-094,198,64,1.25,49.8,0
PAR-094,199,63.9,1.26,49.1,0
PAR-094,200,64.1,1.25,49.3,0
PAR-094,201,64,1.26,49.4,0
PAR-094,202,63.8,1.27,49,0
PAR-094,203,64.2,1.27,48.2,0
PAR-094,204,64.4,1.26,47.6,0
PAR-094,205,64.8,1.24,47.3,0
PAR-094,206,64.7,1.25,47.9,0
PAR-094,207,64.3,1.24,48.5,0
PAR-094,208,64.6,1.24,48.2,0
PAR-094,209,64.5,1.24,49.2,0
PAR-094,210,64.3,1.26,49.3,0
PAR-094,211,64.2,1.26,49.8,0
PAR-094,212,64.6,1.25,49.3,0
PAR-094,213,64.2,1.26,49.4,0
PAR-094,214,64.3,1.26,49.3,0
PAR-094,215,64.5,1.26,49.7,0
PAR-094,216,64.7,1.27,49.4,0
PAR-094,217,64.7,1.29,49,0
PAR-094,218,64.5,1.28,48.7,0
PAR-094,219,64.4,1.29,48.9,0
PAR-094,220,64.5,1.29,48.9,0
PAR-094,221,64.7,1.29,49.2,0
PAR-094,222,64.6,1.3,49.2,0
PAR-094,223,64.7,1.31,48.9,0
PAR-094,224,64.4,1.3,48.7,0
PAR-094,225,64.4,1.29,48.9,0
PAR-094,226,64.6,1.3,49.1,0
PAR-094,227,64.5,1.3,49.1,0
PAR-094,228,64.4,1.28,48.7,0
PAR-094,229,64.6,1.27,47.8,0
PAR-094,230,64.5,1.26,47.6,0
PAR-094,231,64.3,1.26,47.3,0
PAR-094,232,64.7,1.26,47.5,0
PAR-094,233,64.5,1.25,47.9,0
PAR-094,234,64.6,1.23,48.3,0
PAR-094,235,64.7,1.25,48.6,0
PAR-094,236,64.9,1.26,49.1,0
PAR-094,237,64.8,1.25,49,0
PAR-094,238,64.8,1.25,48.8,0
PAR-094,239,65.1,1.27,49.1,0
PAR-094,240,64.9,1.27,48.7,0
PAR-094,241,65.2,1.26,48.5,0
PAR-094,242,64.6,1.26,48.2,0
PAR-094,243,64.7,1.28,47.9,0
PAR-094,244,64.6,1.3,47.9,0
PAR-094,245,64.7,1.29,47.8,0
PAR-094,246,64.8,1.29,48.1,0
PAR-094,247,64.9,1.28,47.6,0
PAR-094,248,65,1.27,46.9,0
PAR-094,249,64.6,1.27,47.4,0
PAR-094,250,64.7,1.27,47.8,0
PAR-094,251,64.5,1.27,47.7,0
PAR-094,252,64.9,1.27,47.5,0
PAR-094,253,64.7,1.25,47.3,0
PAR-094,254,64.7,1.24,47.1,0
PAR-094,255,64.8,1.23,46.9,0
PAR-094,256,65.4,1.24,47.3,0
PAR-094,257,65.8,1.24,47.1,0
PAR-094,258,65.6,1.26,46.9,0
PAR-094,259,65.4,1.27,47.4,0
PAR-094,260,65.4,1.29,47,0
PAR-094,261,65.9,1.32,47.8,0
PAR-094,262,65.9,1.32,48.4,0
PAR-094,263,65.7,1.31,47.3,0
PAR-094,264,65.8,1.34,48,0
PAR-094,265,65.4,1.31,48.6,0
PAR-094,266,65.7,1.31,48.9,0
PAR-094,267,65.7,1.3,49,0
PAR-094,268,65.8,1.27,47.9,0
PAR-094,269,65.7,1.25,47,0
PAR-094,270,66.1,1.28,47.9,0
PAR-094,271,65.9,1.29,48.3,0
PAR-094,272,66.7,1.28,48.4,0
PAR-094,273,66.7,1.26,47,0
PAR-094,274,66.5,1.24,46.4,0
PAR-094,275,66.4,1.25,46.7,0
PAR-094,276,66,1.25,47,0
PAR-094,277,66,1.25,46.7,0
PAR-094,278,66.3,1.25,46.6,0
PAR-094,279,66.2,1.25,46.7,0
PAR-094,280,66.3,1.25,47.5,0
PAR-094,281,65.6,1.26,48,0
PAR-094,282,65.8,1.29,48.1,0
PAR-094,283,66,1.3,48.1,0
PAR-094,284,66.1,1.28,47.8,0
PAR-094,285,65.8,1.26,47.4,0
PAR-094,286,65.7,1.24,47.3,0
PAR-094,287,66.4,1.23,47.3,0
PAR-094,288,66.2,1.24,47.7,0
PAR-094,289,66.1,1.24,47.8,0
PAR-094,290,65.8,1.25,48.5,0
PAR-094,291,66,1.28,49,0
PAR-094,292,65.9,1.28,50,0
PAR-094,293,66.1,1.29,49.4,0
PAR-094,294,66,1.27,49.5,0
PAR-094,295,66,1.27,49.8,0
PAR-094,296,65.8,1.29,49.2,0
PAR-094,297,65.8,1.29,49.8,0
PAR-094,298,65.7,1.3,49.4,0
PAR-094,299,65.3,1.31,48.3,0
PAR-094,300,65.8,1.32,49,0
PAR-094,301,65.6,1.31,48.7,0
PAR-094,302,65.9,1.31,48.1,0
PAR-094,303,66.4,1.29,47.7,0
PAR-094,304,66.6,1.28,47.4,0
PAR-094,305,66,1.28,47.4,0
PAR-094,306,66,1.27,46.5,0
PAR-094,307,65.9,1.27,47.4,0
PAR-094,308,65.8,1.25,47.8,0
PAR-094,309,65.8,1.25,48,0
PAR-094,310,65.9,1.25,48,0
PAR-094,311,65.7,1.28,47.9,0
PAR-094,312,65.5,1.28,47.8,0
PAR-094,313,65.9,1.29,48.3,0
PAR-094,314,66,1.31,48.1,0
PAR-094,315,66.1,1.3,48.1,0
PAR-094,316,66,1.29,47.8,0
PAR-094,317,65.7,1.28,48.3,0
PAR-094,318,65.5,1.29,48.7,0
PAR-094,319,65.3,1.31,48.5,0
PAR-094,320,65.4,1.31,48.7,0
PAR-094,321,65.8,1.31,49.1,0
PAR-094,322,65.9,1.31,49.3,0
PAR-094,323,66.1,1.28,48.3,0
PAR-094,324,65.7,1.28,48.2,0
PAR-094,325,66.1,1.26,48.1,0
PAR-094,326,65.9,1.28,48.2,0
PAR-094,327,66.3,1.29,48.7,0
PAR-094,328,66.2,1.28,48.2,0
PAR-094,329,66.2,1.29,48.1,0
PAR-094,330,66.3,1.29,48.1,0
PAR-094,331,66.6,1.27,47.8,0
PAR-094,332,66.1,1.27,47.5,0
PAR-094,333,66.7,1.28,48.2,0
PAR-094,334,66.7,1.29,48.4,0
PAR-094,335,65.9,1.3,49.1,0
PAR-094,336,66.7,1.31,49.1,0
PAR-094,337,67.1,1.32,48.3,0
PAR-094,338,66.5,1.31,48.1,0
PAR-094,339,67.5,1.32,47.8,0
PAR-094,340,67.8,1.31,47.7,0
PAR-094,341,68.2,1.31,47.3,0
PAR-094,342,68,1.31,47.5,0
PAR-094,343,68.2,1.29,48.1,0
PAR-094,344,67.7,1.3,47.7,0
PAR-094,345,67.1,1.3,48.8,0
PAR-094,346,67.3,1.32,49,0
PAR-094,347,67.2,1.32,49.7,0
PAR-094,348,67,1.33,49.4,0
PAR-094,349,67.3,1.33,48.1,0
PAR-094,350,67.2,1.35,45.8,0
PAR-094,351,67,1.33,42.2,0
PAR-094,352,66.2,1.3,37.8,0
PAR-094,353,65.6,1.28,33.4,0
PAR-094,354,64.9,1.28,29.7,0
PAR-094,355,64.5,1.27,25.6,0
PAR-094,356,63.5,1.28,20.8,0
PAR-094,357,62.9,1.26,16.6,0
PAR-094,358,62,1.24,13,0
PAR-094,359,61.2,1.25,10.9,0
PAR-094,360,60.7,1.22,9.2,0
PAR-094,361,59.4,1.21,7.8,0
PAR-094,362,58.9,1.21,6.5,0
PAR-094,363,57.7,1.18,5,0
PAR-094,364,57.2,1.18,4.1,0
PAR-094,365,56.4,1.17,3.6,0
PAR-094,366,55.5,1.17,3.3,0
PAR-094,367,54.5,1.17,2.4,0
PAR-094,368,53.9,1.17,2.2,0
PAR-094,369,52.8,1.16,2.5,0
PAR-094,370,51.7,1.15,2.6,0
PAR-094,371,50.7,1.16,2,0
PAR-094,372,50.2,1.16,1.9,0
PAR-094,373,49.3,1.16,1.7,0
PAR-094,374,48.5,1.16,1.7,0
PAR-094,375,47.3,1.16,1.6,0
PAR-094,376,46.3,1.15,1.1,0
PAR-095,0,23,1.01,0,0
PAR-095,1,23.2,1.01,0,0
PAR-095,2,23.4,1.01,0,0
PAR-095,3,22.9,1.01,0,0
PAR-095,4,23,1.01,0,0
PAR-095,5,23.3,1.01,0,0
PAR-095,6,23.5,1.01,0,0
PAR-095,7,23.4,1.01,0,0
PAR-095,8,23.4,1.01,0,0
PAR-095,9,23.3,1.01,0,0
PAR-095,10,23.4,1.01,0,0
PAR-095,11,23.1,1.01,0,0
PAR-095,12,23.6,1.01,0.1,0
PAR-095,13,23.2,1.01,0.1,0
PAR-095,14,23,1.01,0.1,0
PAR-095,15,23.1,1.01,0.1,0
PAR-095,16,23.3,1.01,0.1,0
PAR-095,17,23.8,1.01,0,0
PAR-095,18,23.8,1.01,0,0
PAR-095,19,23.9,1.01,0,0
PAR-095,20,23.9,1.01,0,0
PAR-095,21,23.8,1.01,0,0
PAR-095,22,23.4,1.01,0,0
PAR-095,23,23.6,1.01,0,0
PAR-095,24,23.4,1.01,0,0
PAR-095,25,23.3,1.01,0,0
PAR-095,26,23.4,1.01,0,1
PAR-095,27,23.4,1.01,0,3
PAR-095,28,23.4,1.01,0,5
PAR-095,29,23.3,1.01,0,8
PAR-095,30,23.6,1.01,0,11
PAR-095,31,24.1,1.01,0,13
PAR-095,32,24.5,1.01,0,14
PAR-095,33,25,1.01,0,15
PAR-095,34,25,1.01,0,17
PAR-095,35,24.8,1.01,0,17
PAR-095,36,24.9,1.01,0,17
PAR-095,37,25.1,1.01,0,17
PAR-095,38,25.2,1.01,0,18
PAR-095,39,25.8,1.01,0,18
PAR-095,40,25.8,1.01,0,18
PAR-095,41,26.5,1.01,0,18
PAR-095,42,27.1,1.01,0,18
PAR-095,43,27.9,1.01,0,18
PAR-095,44,28.1,1.01,0,18
PAR-095,45,28.5,1.01,0,18
PAR-095,46,28.2,1.01,0,18
PAR-095,47,28.7,1.01,0,18
PAR-095,48,28.9,1.01,0,19
PAR-095,49,28.8,1.01,0,19
PAR-095,50,29.2,1.01,0,19
PAR-095,51,29.8,1.01,0,20
PAR-095,52,29.8,1.01,0,21
PAR-095,53,30.1,1.01,0,21
PAR-095,54,30.7,1.01,0,21
PAR-095,55,30.6,1.01,0,21
PAR-095,56,31,1.01,0,22
PAR-095,57,31.1,1.01,0,22
PAR-095,58,31,1.01,0,22
PAR-095,59,31.1,1.01,0,22
PAR-095,60,31.1,1.01,0,22
PAR-095,61,32,1.01,0,22
PAR-095,62,32,1.01,0,22
PAR-095,63,32,1.01,0,22
PAR-095,64,32.3,1.01,0,22
PAR-095,65,32.4,1.01,0,22
PAR-095,66,32.6,1.01,0,22
PAR-095,67,33.2,1.01,0,22
PAR-095,68,33.5,1.01,0,22
PAR-095,69,34.3,1.01,0,22
PAR-095,70,34.1,1.01,0,22
PAR-095,71,33.9,1.01,0,22
PAR-095,72,34,1.01,0,22
PAR-095,73,34,1.01,0,21
PAR-095,74,34.6,1.01,0,18
PAR-095,75,34.6,1.01,0.1,16
PAR-095,76,34.6,1.01,0,12
PAR-095,77,34.8,1.01,0.1,9
PAR-095,78,34.4,1.01,0.1,6
PAR-095,79,34.5,1.01,0.1,4
PAR-095,80,34.1,1.01,0.1,3
PAR-095,81,33.7,1.01,0.1,2
PAR-095,82,33.8,1.01,0.1,1
PAR-095,83,33.8,1.01,0.1,1
PAR-095,84,33.4,1.01,0.1,1
PAR-095,85,33.4,1.01,0.1,0
PAR-095,86,33.2,1.01,0.1,0
PAR-095,87,33.2,1,0,0
PAR-095,88,33.3,1.01,0.5,0
PAR-095,89,33.8,1,3.3,0
PAR-095,90,34.2,1.03,6.5,0
PAR-095,91,34.7,1.04,10.6,0
PAR-095,92,35,1.08,15.6,0
PAR-095,93,35.4,1.09,20.9,0
PAR-095,94,35.9,1.1,26.8,0
PAR-095,95,36.5,1.11,30.9,0
PAR-095,96,37.2,1.12,34.3,0
PAR-095,97,38,1.16,38,0
PAR-095,98,39.1,1.18,40.5,0
PAR-095,99,39.7,1.17,41.5,0
PAR-095,100,40.3,1.18,43.3,0
PAR-095,101,41.1,1.18,44.1,0
PAR-095,102,41.8,1.18,45.3,0
PAR-095,103,42.7,1.2,46.5,0
PAR-095,104,43.3,1.2,47.7,0
PAR-095,105,43.9,1.19,48.3,0
PAR-095,106,45.1,1.2,48.5,0
PAR-095,107,45.4,1.2,48.8,0
PAR-095,108,45.8,1.2,48.4,0
PAR-095,109,47.2,1.2,48.6,0
PAR-095,110,47.6,1.24,48.6,0
PAR-095,111,49,1.25,49.3,0
PAR-095,112,49.5,1.26,49.5,0
PAR-095,113,50.4,1.26,49.2,0
PAR-095,114,51.3,1.25,49.1,0
PAR-095,115,51.3,1.25,49.2,0
PAR-095,116,51.7,1.24,49.5,0
PAR-095,117,52.6,1.25,49.8,0
PAR-095,118,53.7,1.25,49.5,0
PAR-095,119,54.8,1.22,49.5,0
PAR-095,120,54.9,1.22,49.6,0
PAR-095,121,55.6,1.21,49.3,0
PAR-095,122,56.3,1.2,48.9,0
PAR-095,123,57.5,1.2,48.4,0
PAR-095,124,57.9,1.2,48.1,0
PAR-095,125,58.6,1.17,47.3,0
PAR-095,126,59.6,1.18,47.5,0
PAR-095,127,60.2,1.19,47.9,0
PAR-095,128,61,1.2,49.1,0
PAR-095,129,61.5,1.21,49.5,0
PAR-095,130,62.4,1.21,49.9,0
PAR-095,131,63,1.21,49,0
PAR-095,132,63.1,1.18,48,0
PAR-095,133,63.2,1.15,47.3,0
PAR-095,134,63.9,1.14,46.9,0
PAR-095,135,64.4,1.17,45.9,0
PAR-095,136,64.5,1.16,45.7,0
PAR-095,137,64.7,1.16,45.5,0
PAR-095,138,64.5,1.16,45.2,0
PAR-095,139,64.6,1.16,46.3,0
PAR-095,140,64.4,1.17,46.4,0
PAR-095,141,64.1,1.17,47,0
PAR-095,142,63.6,1.18,47.4,0
PAR-095,143,64,1.16,47.7,0
PAR-095,144,64,1.15,47.3,0
PAR-095,145,63.7,1.14,47.6,0
PAR-095,146,63.8,1.15,47.7,0
PAR-095,147,64.2,1.15,47.7,0
PAR-095,148,64.2,1.16,47.1,0
PAR-095,149,64.1,1.16,47.8,0
PAR-095,150,63.5,1.17,48.6,0
PAR-095,151,63.5,1.18,48.9,0
PAR-095,152,63.7,1.19,48.3,0
PAR-095,153,63.9,1.19,48.1,0
PAR-095,154,64.2,1.21,48.4,0
PAR-095,155,64.6,1.23,48.5,0
PAR-095,156,64.7,1.23,48.8,0
PAR-095,157,64.9,1.24,49.1,0
PAR-095,158,65.3,1.23,49,0
PAR-095,159,65.3,1.23,49.4,0
PAR-095,160,64.9,1.22,48.7,0
PAR-095,161,65.1,1.2,48.8,0
PAR-095,162,65.3,1.2,48.3,0
PAR-095,163,64.8,1.21,48.2,0
PAR-095,164,64.3,1.22,48.7,0
PAR-095,165,63.9,1.22,49.4,0
PAR-095,166,64.2,1.21,49.5,0
PAR-095,167,64.5,1.21,49.6,0
PAR-095,168,64.4,1.22,49.6,0
PAR-095,169,64.1,1.22,49.3,0
PAR-095,170,63.8,1.23,49.4,0
PAR-095,171,63.9,1.22,49.1,0
PAR-095,172,63.9,1.22,49.4,0
PAR-095,173,64,1.2,48.9,0
PAR-095,174,64,1.17,48.1,0
PAR-095,175,64.3,1.13,48.3,0
PAR-095,176,63.8,1.1,47.9,0
PAR-095,177,63.6,1.09,46.9,0
PAR-095,178,63.5,1.06,47.6,0
PAR-095,179,63.3,1.05,47.6,0
PAR-095,180,63.3,1.05,47.9,0
PAR-095,181,63.4,1.03,48.5,0
PAR-095,182,63.2,1.06,48.3,0
PAR-095,183,63.2,1.05,48.4,0
PAR-095,184,63.4,1.04,48.7,0
PAR-095,185,63.6,1.05,49.2,0
PAR-095,186,63.8,1.04,49.6,0
PAR-095,187,63.9,1.04,49.5,0
PAR-095,188,63.7,1.05,49.1,0
PAR-095,189,63.2,1.03,48.6,0
PAR-095,190,63.3,1.04,48.1,0
PAR-095,191,63.5,1.03,47.8,0
PAR-095,192,63.3,1.03,47.9,0
PAR-095,193,62.9,1.02,47.9,0
PAR-095,194,63,1.01,47.7,0
PAR-095,195,63,1.01,48.1,0
PAR-095,196,63.2,1,48.4,0
PAR-095,197,63.5,1.01,48.4,0
PAR-095,198,63.8,1,48.8,0
PAR-095,199,64,1.04,48.5,0
PAR-095,200,63.9,1.04,48.3,0
PAR-095,201,63.8,1.05,48.9,0
PAR-095,202,63.5,1.06,48.9,0
PAR-095,203,63.6,1.06,49.5,0
PAR-095,204,62.8,1.06,49.4,0
PAR-095,205,63,1.06,49.6,0
PAR-095,206,63.2,1.06,49.6,0
PAR-095,207,63.2,1.05,49.7,0
PAR-095,208,63.5,1.04,48.6,0
PAR-095,209,63.2,1.05,48.4,0
PAR-095,210,63.2,1.04,48.2,0
PAR-095,211,63.1,1.05,47.9,0
PAR-095,212,63,1.03,47.8,0
PAR-095,213,63.4,1.03,48.1,0
PAR-095,214,63.6,1.04,48,0
PAR-095,215,63.9,1.05,47.7,0
PAR-095,216,63.8,1.04,48.1,0
PAR-095,217,63.9,1.06,48.3,0
PAR-095,218,64.4,1.05,48.9,0
PAR-095,219,65,1.03,48.4,0
PAR-095,220,64.9,1.06,48.6,0
PAR-095,221,64.5,1.05,49,0
PAR-095,222,64.8,1.02,49.1,0
PAR-095,223,64.6,1.03,48.6,0
PAR-095,224,64.2,1.05,49,0
PAR-095,225,64.1,1.05,48.3,0
PAR-095,226,64.4,1.04,48.5,0
PAR-095,227,64.1,1.05,48.6,0
PAR-095,228,64.1,1.05,49.1,0
PAR-095,229,63.7,1.03,48.1,0
PAR-095,230,63.6,1.02,48.6,0
PAR-095,231,63.1,1.01,49.1,0
PAR-095,232,63.2,1.03,49.3,0
PAR-095,233,63.3,1.02,48.6,0
PAR-095,234,63.5,1.02,48.8,0
PAR-095,235,63.6,1.03,48.9,0
PAR-095,236,63.8,1.02,49.3,0
PAR-095,237,63.6,1.01,49.6,0
PAR-095,238,63.6,1.02,49.4,0
PAR-095,239,63.5,1.03,48.3,0
PAR-095,240,63.3,1.02,48.2,0
PAR-095,241,63.3,1,47.3,0
PAR-095,242,64,1.01,46.6,0
PAR-095,243,64.4,1.01,46.9,0
PAR-095,244,64.7,1,46.6,0
PAR-095,245,65,1.01,46.3,0
PAR-095,246,64.8,1,46.1,0
PAR-095,247,64.8,0.99,46.3,0
PAR-095,248,64.8,0.99,46.4,0
PAR-095,249,64.9,0.99,46.2,0
PAR-095,250,64.9,0.98,46.7,0
PAR-095,251,65,1,46.5,0
PAR-095,252,65.1,1.02,46.7,0
PAR-095,253,65,1.02,46.8,0
PAR-095,254,64.9,1.03,46.7,0
PAR-095,255,65.1,1.04,47.2,0
PAR-095,256,64.7,1.04,47.7,0
PAR-095,257,65,1.03,48.1,0
PAR-095,258,65.4,1.03,48.2,0
PAR-095,259,65,1.04,48.4,0
PAR-095,260,64.8,1.05,48.8,0
PAR-095,261,65,1.04,48.5,0
PAR-095,262,65,1.05,48.1,0
PAR-095,263,64.8,1.06,49.2,0
PAR-095,264,65,1.05,49.7,0
PAR-095,265,65.3,1.05,49.6,0
PAR-095,266,64.9,1.06,49.3,0
PAR-095,267,64.9,1.07,49.2,0
PAR-095,268,65.4,1.05,48.5,0
PAR-095,269,65.1,1.06,48.4,0
PAR-095,270,64.9,1.05,49.2,0
PAR-095,271,65,1.05,49.3,0
PAR-095,272,65.2,1.04,49.3,0
PAR-095,273,65.1,1.05,48.7,0
PAR-095,274,65.1,1.04,48.2,0
PAR-095,275,65.3,1.04,48.3,0
PAR-095,276,65.8,1.06,48.7,0
PAR-095,277,65.5,1.06,49,0
PAR-095,278,65.5,1.06,49.5,0
PAR-095,279,65.4,1.05,49.4,0
PAR-095,280,65.6,1.05,49.6,0
PAR-095,281,65.7,1.03,49.6,0
PAR-095,282,65.8,1.03,49.4,0
PAR-095,283,66,1.04,49.7,0
PAR-095,284,66,1.05,50,0
PAR-095,285,66.4,1.05,49.8,0
PAR-095,286,66.2,1.05,49.4,0
PAR-095,287,65.9,1.05,49.8,0
PAR-095,288,65.9,1.04,49.5,0
PAR-095,289,66.2,1.04,48.6,0
PAR-095,290,66,1.03,48.2,0
PAR-095,291,66.4,1.01,48.5,0
PAR-095,292,65.8,1.02,48.4,0
PAR-095,293,65.6,1.03,49.2,0
PAR-095,294,65.9,1.03,49.1,0
PAR-095,295,65.6,1.02,48.8,0
PAR-095,296,65.2,1.04,48.9,0
PAR-095,297,65.5,1.05,48.8,0
PAR-095,298,66.3,1.04,48.6,0
PAR-095,299,66.2,1.05,48.8,0
PAR-095,300,66.3,1.04,48.3,0
PAR-095,301,66.1,1.04,48,0
PAR-095,302,66.4,1.04,48.4,0
PAR-095,303,65.7,1.05,48.9,0
PAR-095,304,65.3,1.05,48.6,0
PAR-095,305,64.7,1.06,48,0
PAR-095,306,65.2,1.06,47.7,0
PAR-095,307,65.4,1.05,47.2,0
PAR-095,308,65.5,1.05,47.6,0
PAR-095,309,65.2,1.04,48,0
PAR-095,310,65.6,1.04,48.3,0
PAR-095,311,65.9,1.03,48,0
PAR-095,312,66,1.05,48.2,0
PAR-095,313,66,1.04,48.2,0
PAR-095,314,66.2,1.05,47.9,0
PAR-095,315,65.8,1.03,47.7,0
PAR-095,316,65.7,1.02,47.6,0
PAR-095,317,66.2,1.03,47.4,0
PAR-095,318,66.1,1.04,48,0
PAR-095,319,65.7,1.05,48.4,0
PAR-095,320,65.9,1.05,49.7,0
PAR-095,321,65.6,1.03,49.2,0
PAR-095,322,66,1.04,48.1,0
PAR-095,323,65.7,1.04,49.2,0
PAR-095,324,65.6,1.04,49.5,0
PAR-095,325,65.4,1.05,49.7,0
PAR-095,326,65.5,1.05,49.7,0
PAR-095,327,65.6,1.03,49.5,0
PAR-095,328,65.8,1.03,48.8,0
PAR-095,329,66.1,1.02,47.7,0
PAR-095,330,66,1.02,47.8,0
PAR-095,331,65.8,1.02,47.9,0
PAR-095,332,65.9,1.04,47.4,0
PAR-095,333,66.1,1.04,47.1,0
PAR-095,334,65.7,1.03,47.2,0
PAR-095,335,66.2,1.03,47.1,0
PAR-095,336,66.3,1.05,47.7,0
PAR-095,337,65.6,1.05,47.7,0
PAR-095,338,65.7,1.03,47.8,0
PAR-095,339,65.8,1.02,48.3,0
PAR-095,340,66.2,1.03,48.4,0
PAR-095,341,66.3,1.03,48.4,0
PAR-095,342,66.5,1.03,48.6,0
PAR-095,343,66.5,1.04,48.5,0
PAR-095,344,66.6,1.05,49.3,0
PAR-095,345,66.1,1.04,49.6,0
PAR-095,346,66.1,1.04,49.5,0
PAR-095,347,65.6,1.01,49.2,0
PAR-095,348,65.9,1.02,49.3,0
PAR-095,349,66,1.02,48.8,0
PAR-095,350,66,1.01,49,0
PAR-095,351,65.9,1.04,49.6,0
PAR-095,352,65.7,1.05,49.1,0
PAR-095,353,65.9,1.04,48.5,0
PAR-095,354,66.1,1.03,48.2,0
PAR-095,355,66.1,1.03,47.8,0
